star_id,method,n_candidates,found_true_period,rank_of_true_period,matched_P0,true_period,PERIOD,ACTIVITY,CYCLE,OVERLAP,INCL,MINLAT,MAXLAT,DIFFROT,TSPOT,BFLY
smarts-tess-v1.0-013600,wavelet,10,False,,,2.540999889373779,2.540999889373779,0.1545999944210052,4.47629976272583,1.017699956893921,0.3837000131607056,25.8169002532959,34.68980026245117,0.2177000045776367,3.142600059509277,True
smarts-tess-v1.0-013800,acf_fft,10,True,3.0,2.529411764705739,2.575999975204468,2.575999975204468,0.2989999949932098,5.232399940490723,4.951399803161621,0.7269999980926514,12.52359962463379,68.34290313720703,0.9153000116348267,4.385799884796143,True
smarts-tess-v1.0-013800,lombscargle,10,True,3.0,2.5339285714285715,2.575999975204468,2.575999975204468,0.2989999949932098,5.232399940490723,4.951399803161621,0.7269999980926514,12.52359962463379,68.34290313720703,0.9153000116348267,4.385799884796143,True
smarts-tess-v1.0-013800,pairwise_histogram,10,False,,,2.575999975204468,2.575999975204468,0.2989999949932098,5.232399940490723,4.951399803161621,0.7269999980926514,12.52359962463379,68.34290313720703,0.9153000116348267,4.385799884796143,True
smarts-tess-v1.0-013800,wavelet,1,False,,,2.575999975204468,2.575999975204468,0.2989999949932098,5.232399940490723,4.951399803161621,0.7269999980926514,12.52359962463379,68.34290313720703,0.9153000116348267,4.385799884796143,True
smarts-tess-v1.0-014000,acf_fft,10,False,,,2.613100051879883,2.613100051879883,0.3382999897003174,20.25519943237305,15.07219982147217,1.386500000953674,39.94169998168945,61.67440032958984,0.7235000133514404,3.79419994354248,True
smarts-tess-v1.0-014000,lombscargle,10,False,,,2.613100051879883,2.613100051879883,0.3382999897003174,20.25519943237305,15.07219982147217,1.386500000953674,39.94169998168945,61.67440032958984,0.7235000133514404,3.79419994354248,True
smarts-tess-v1.0-014000,pairwise_histogram,7,False,,,2.613100051879883,2.613100051879883,0.3382999897003174,20.25519943237305,15.07219982147217,1.386500000953674,39.94169998168945,61.67440032958984,0.7235000133514404,3.79419994354248,True
smarts-tess-v1.0-014000,wavelet,7,False,,,2.613100051879883,2.613100051879883,0.3382999897003174,20.25519943237305,15.07219982147217,1.386500000953674,39.94169998168945,61.67440032958984,0.7235000133514404,3.79419994354248,True
smarts-tess-v1.0-014200,acf_fft,10,False,,,2.651099920272827,2.651099920272827,0.307200014591217,3.100600004196167,0.4914000034332275,0.5450000166893005,25.90110015869141,49.33340072631836,0.3084000051021576,6.738200187683105,True
smarts-tess-v1.0-014200,lombscargle,10,False,,,2.651099920272827,2.651099920272827,0.307200014591217,3.100600004196167,0.4914000034332275,0.5450000166893005,25.90110015869141,49.33340072631836,0.3084000051021576,6.738200187683105,True
smarts-tess-v1.0-014200,pairwise_histogram,10,False,,,2.651099920272827,2.651099920272827,0.307200014591217,3.100600004196167,0.4914000034332275,0.5450000166893005,25.90110015869141,49.33340072631836,0.3084000051021576,6.738200187683105,True
smarts-tess-v1.0-014200,wavelet,0,False,,,2.651099920272827,2.651099920272827,0.307200014591217,3.100600004196167,0.4914000034332275,0.5450000166893005,25.90110015869141,49.33340072631836,0.3084000051021576,6.738200187683105,True
smarts-tess-v1.0-014300,acf_fft,10,True,10.0,2.6699438202245673,2.670399904251099,2.670399904251099,0.5309000015258789,30.18269920349121,0.3928999900817871,0.4199999868869781,23.12030029296875,54.84320068359375,0.0,8.133600234985352,True
smarts-tess-v1.0-014300,lombscargle,10,False,,,2.670399904251099,2.670399904251099,0.5309000015258789,30.18269920349121,0.3928999900817871,0.4199999868869781,23.12030029296875,54.84320068359375,0.0,8.133600234985352,True
smarts-tess-v1.0-014300,pairwise_histogram,10,False,,,2.670399904251099,2.670399904251099,0.5309000015258789,30.18269920349121,0.3928999900817871,0.4199999868869781,23.12030029296875,54.84320068359375,0.0,8.133600234985352,True
smarts-tess-v1.0-014300,wavelet,10,False,,,2.670399904251099,2.670399904251099,0.5309000015258789,30.18269920349121,0.3928999900817871,0.4199999868869781,23.12030029296875,54.84320068359375,0.0,8.133600234985352,True
smarts-tess-v1.0-014400,acf_fft,10,False,,,2.683900117874146,2.683900117874146,0.3474000096321106,1.782999992370605,2.96399998664856,0.5230000019073486,28.9197998046875,58.95180130004883,0.805899977684021,3.568000078201294,True
smarts-tess-v1.0-014400,lombscargle,10,False,,,2.683900117874146,2.683900117874146,0.3474000096321106,1.782999992370605,2.96399998664856,0.5230000019073486,28.9197998046875,58.95180130004883,0.805899977684021,3.568000078201294,True
smarts-tess-v1.0-014400,pairwise_histogram,10,False,,,2.683900117874146,2.683900117874146,0.3474000096321106,1.782999992370605,2.96399998664856,0.5230000019073486,28.9197998046875,58.95180130004883,0.805899977684021,3.568000078201294,True
smarts-tess-v1.0-014400,wavelet,10,False,,,2.683900117874146,2.683900117874146,0.3474000096321106,1.782999992370605,2.96399998664856,0.5230000019073486,28.9197998046875,58.95180130004883,0.805899977684021,3.568000078201294,True
smarts-tess-v1.0-014500,acf_fft,10,False,,,2.699100017547607,2.699100017547607,0.4950999915599823,3.129400014877319,0.5382000207901001,0.4625999927520752,19.00419998168945,59.42559814453125,0.0,8.64780044555664,True
smarts-tess-v1.0-014500,lombscargle,10,False,,,2.699100017547607,2.699100017547607,0.4950999915599823,3.129400014877319,0.5382000207901001,0.4625999927520752,19.00419998168945,59.42559814453125,0.0,8.64780044555664,True
smarts-tess-v1.0-014500,pairwise_histogram,0,False,,,2.699100017547607,2.699100017547607,0.4950999915599823,3.129400014877319,0.5382000207901001,0.4625999927520752,19.00419998168945,59.42559814453125,0.0,8.64780044555664,True
smarts-tess-v1.0-014500,wavelet,7,False,,,2.699100017547607,2.699100017547607,0.4950999915599823,3.129400014877319,0.5382000207901001,0.4625999927520752,19.00419998168945,59.42559814453125,0.0,8.64780044555664,True
smarts-tess-v1.0-014700,acf_fft,10,True,9.0,2.652994791666968,2.733999967575073,2.733999967575073,0.5809999704360962,5.5346999168396,4.433599948883057,0.5562000274658203,26.73760032653809,37.2760009765625,-0.5030999779701233,3.716000080108643,False
smarts-tess-v1.0-014700,lombscargle,10,False,,,2.733999967575073,2.733999967575073,0.5809999704360962,5.5346999168396,4.433599948883057,0.5562000274658203,26.73760032653809,37.2760009765625,-0.5030999779701233,3.716000080108643,False
smarts-tess-v1.0-014700,pairwise_histogram,10,False,,,2.733999967575073,2.733999967575073,0.5809999704360962,5.5346999168396,4.433599948883057,0.5562000274658203,26.73760032653809,37.2760009765625,-0.5030999779701233,3.716000080108643,False
smarts-tess-v1.0-014700,wavelet,10,False,,,2.733999967575073,2.733999967575073,0.5809999704360962,5.5346999168396,4.433599948883057,0.5562000274658203,26.73760032653809,37.2760009765625,-0.5030999779701233,3.716000080108643,False
smarts-tess-v1.0-015000,acf_fft,10,False,,,2.785599946975708,2.785599946975708,0.7300000190734863,2.640199899673462,0.1467999964952469,1.036800026893616,37.87369918823242,45.41809844970703,0.3100000023841858,6.87939977645874,True
smarts-tess-v1.0-015000,lombscargle,10,False,,,2.785599946975708,2.785599946975708,0.7300000190734863,2.640199899673462,0.1467999964952469,1.036800026893616,37.87369918823242,45.41809844970703,0.3100000023841858,6.87939977645874,True
smarts-tess-v1.0-015000,pairwise_histogram,0,False,,,2.785599946975708,2.785599946975708,0.7300000190734863,2.640199899673462,0.1467999964952469,1.036800026893616,37.87369918823242,45.41809844970703,0.3100000023841858,6.87939977645874,True
smarts-tess-v1.0-015000,wavelet,10,False,,,2.785599946975708,2.785599946975708,0.7300000190734863,2.640199899673462,0.1467999964952469,1.036800026893616,37.87369918823242,45.41809844970703,0.3100000023841858,6.87939977645874,True
smarts-tess-v1.0-015100,acf_fft,10,True,10.0,2.8562091503268787,2.804399967193604,2.804399967193604,0.2843999862670898,1.842599987983704,0.2554999887943268,0.9376000165939331,28.69219970703125,61.38890075683594,-0.5453000068664551,6.877699851989746,True
smarts-tess-v1.0-015100,lombscargle,10,False,,,2.804399967193604,2.804399967193604,0.2843999862670898,1.842599987983704,0.2554999887943268,0.9376000165939331,28.69219970703125,61.38890075683594,-0.5453000068664551,6.877699851989746,True
smarts-tess-v1.0-015100,pairwise_histogram,10,True,1.0,2.8129073383085377,2.804399967193604,2.804399967193604,0.2843999862670898,1.842599987983704,0.2554999887943268,0.9376000165939331,28.69219970703125,61.38890075683594,-0.5453000068664551,6.877699851989746,True
smarts-tess-v1.0-015100,wavelet,10,False,,,2.804399967193604,2.804399967193604,0.2843999862670898,1.842599987983704,0.2554999887943268,0.9376000165939331,28.69219970703125,61.38890075683594,-0.5453000068664551,6.877699851989746,True
smarts-tess-v1.0-015200,acf_fft,10,False,,,2.823400020599365,2.823400020599365,1.280099987983704,22.36310005187988,10.4552001953125,0.8363999724388123,32.4541015625,39.88539886474609,0.5938000082969666,3.9514000415802,False
smarts-tess-v1.0-015200,lombscargle,10,False,,,2.823400020599365,2.823400020599365,1.280099987983704,22.36310005187988,10.4552001953125,0.8363999724388123,32.4541015625,39.88539886474609,0.5938000082969666,3.9514000415802,False
smarts-tess-v1.0-015200,pairwise_histogram,0,False,,,2.823400020599365,2.823400020599365,1.280099987983704,22.36310005187988,10.4552001953125,0.8363999724388123,32.4541015625,39.88539886474609,0.5938000082969666,3.9514000415802,False
smarts-tess-v1.0-015200,wavelet,6,False,,,2.823400020599365,2.823400020599365,1.280099987983704,22.36310005187988,10.4552001953125,0.8363999724388123,32.4541015625,39.88539886474609,0.5938000082969666,3.9514000415802,False
smarts-tess-v1.0-015300,acf_fft,10,True,6.0,2.8283730158728555,2.839699983596802,2.839699983596802,0.6017000079154968,3.456799983978271,0.5080000162124634,0.4284999966621399,1.52020001411438,8.476799964904785,0.1327999979257584,5.12440013885498,True
smarts-tess-v1.0-015300,lombscargle,10,True,2.0,2.828042328042328,2.839699983596802,2.839699983596802,0.6017000079154968,3.456799983978271,0.5080000162124634,0.4284999966621399,1.52020001411438,8.476799964904785,0.1327999979257584,5.12440013885498,True
smarts-tess-v1.0-015300,pairwise_histogram,10,False,,,2.839699983596802,2.839699983596802,0.6017000079154968,3.456799983978271,0.5080000162124634,0.4284999966621399,1.52020001411438,8.476799964904785,0.1327999979257584,5.12440013885498,True
smarts-tess-v1.0-015300,wavelet,10,False,,,2.839699983596802,2.839699983596802,0.6017000079154968,3.456799983978271,0.5080000162124634,0.4284999966621399,1.52020001411438,8.476799964904785,0.1327999979257584,5.12440013885498,True
smarts-tess-v1.0-015400,acf_fft,10,False,,,2.856899976730347,2.856899976730347,0.5299000144004822,7.329899787902832,0.5763999819755554,0.1835000067949295,33.86199951171875,51.70560073852539,-0.4244000017642975,9.116900444030762,True
smarts-tess-v1.0-015400,lombscargle,10,False,,,2.856899976730347,2.856899976730347,0.5299000144004822,7.329899787902832,0.5763999819755554,0.1835000067949295,33.86199951171875,51.70560073852539,-0.4244000017642975,9.116900444030762,True
smarts-tess-v1.0-015400,pairwise_histogram,0,False,,,2.856899976730347,2.856899976730347,0.5299000144004822,7.329899787902832,0.5763999819755554,0.1835000067949295,33.86199951171875,51.70560073852539,-0.4244000017642975,9.116900444030762,True
smarts-tess-v1.0-015400,wavelet,0,False,,,2.856899976730347,2.856899976730347,0.5299000144004822,7.329899787902832,0.5763999819755554,0.1835000067949295,33.86199951171875,51.70560073852539,-0.4244000017642975,9.116900444030762,True
smarts-tess-v1.0-015500,acf_fft,10,True,2.0,2.9017489711932507,2.877799987792969,2.877799987792969,3.313699960708618,2.161799907684326,1.210299968719482,0.8001000285148621,5.465099811553955,33.5973014831543,0.0,3.950900077819824,True
smarts-tess-v1.0-015500,lombscargle,10,True,4.0,2.913395316804408,2.877799987792969,2.877799987792969,3.313699960708618,2.161799907684326,1.210299968719482,0.8001000285148621,5.465099811553955,33.5973014831543,0.0,3.950900077819824,True
smarts-tess-v1.0-015500,pairwise_histogram,10,True,1.0,2.8394029850745865,2.877799987792969,2.877799987792969,3.313699960708618,2.161799907684326,1.210299968719482,0.8001000285148621,5.465099811553955,33.5973014831543,0.0,3.950900077819824,True
smarts-tess-v1.0-015500,wavelet,10,False,,,2.877799987792969,2.877799987792969,3.313699960708618,2.161799907684326,1.210299968719482,0.8001000285148621,5.465099811553955,33.5973014831543,0.0,3.950900077819824,True
smarts-tess-v1.0-016000,acf_fft,10,False,,,2.960099935531616,2.960099935531616,1.712299942970276,1.877900004386902,0.3648999929428101,0.8180999755859375,24.38179969787598,60.63399887084961,0.1187999993562698,7.538899898529053,True
smarts-tess-v1.0-016000,lombscargle,10,False,,,2.960099935531616,2.960099935531616,1.712299942970276,1.877900004386902,0.3648999929428101,0.8180999755859375,24.38179969787598,60.63399887084961,0.1187999993562698,7.538899898529053,True
smarts-tess-v1.0-016000,pairwise_histogram,10,False,,,2.960099935531616,2.960099935531616,1.712299942970276,1.877900004386902,0.3648999929428101,0.8180999755859375,24.38179969787598,60.63399887084961,0.1187999993562698,7.538899898529053,True
smarts-tess-v1.0-016000,wavelet,10,False,,,2.960099935531616,2.960099935531616,1.712299942970276,1.877900004386902,0.3648999929428101,0.8180999755859375,24.38179969787598,60.63399887084961,0.1187999993562698,7.538899898529053,True
smarts-tess-v1.0-016100,acf_fft,10,True,1.0,2.9726027397261117,2.976200103759766,2.976200103759766,9.055100440979004,9.864100456237793,0.4106000065803528,0.701200008392334,5.679299831390381,78.76920318603516,0.0,8.387299537658691,True
smarts-tess-v1.0-016100,lombscargle,10,True,1.0,2.932244744744745,2.976200103759766,2.976200103759766,9.055100440979004,9.864100456237793,0.4106000065803528,0.701200008392334,5.679299831390381,78.76920318603516,0.0,8.387299537658691,True
smarts-tess-v1.0-016100,pairwise_histogram,10,False,,,2.976200103759766,2.976200103759766,9.055100440979004,9.864100456237793,0.4106000065803528,0.701200008392334,5.679299831390381,78.76920318603516,0.0,8.387299537658691,True
smarts-tess-v1.0-016100,wavelet,10,True,2.0,2.9903903905919487,2.976200103759766,2.976200103759766,9.055100440979004,9.864100456237793,0.4106000065803528,0.701200008392334,5.679299831390381,78.76920318603516,0.0,8.387299537658691,True
smarts-tess-v1.0-016200,acf_fft,10,False,,,2.993200063705444,2.993200063705444,6.60699987411499,19.61730003356934,0.445499986410141,1.041499972343445,0.9330999851226807,48.48709869384766,0.4542999863624573,4.292500019073486,True
smarts-tess-v1.0-016200,lombscargle,10,True,7.0,3.009357344632768,2.993200063705444,2.993200063705444,6.60699987411499,19.61730003356934,0.445499986410141,1.041499972343445,0.9330999851226807,48.48709869384766,0.4542999863624573,4.292500019073486,True
smarts-tess-v1.0-016200,pairwise_histogram,10,False,,,2.993200063705444,2.993200063705444,6.60699987411499,19.61730003356934,0.445499986410141,1.041499972343445,0.9330999851226807,48.48709869384766,0.4542999863624573,4.292500019073486,True
smarts-tess-v1.0-016200,wavelet,10,False,,,2.993200063705444,2.993200063705444,6.60699987411499,19.61730003356934,0.445499986410141,1.041499972343445,0.9330999851226807,48.48709869384766,0.4542999863624573,4.292500019073486,True
smarts-tess-v1.0-016500,acf_fft,10,True,1.0,3.0947712418298896,3.047100067138672,3.047100067138672,6.472000122070312,19.03829956054688,0.2144999951124191,0.638700008392334,0.0397999994456768,47.64929962158203,0.1402000039815903,6.95989990234375,True
smarts-tess-v1.0-016500,lombscargle,10,True,1.0,3.0610632183908044,3.047100067138672,3.047100067138672,6.472000122070312,19.03829956054688,0.2144999951124191,0.638700008392334,0.0397999994456768,47.64929962158203,0.1402000039815903,6.95989990234375,True
smarts-tess-v1.0-016500,pairwise_histogram,10,False,,,3.047100067138672,3.047100067138672,6.472000122070312,19.03829956054688,0.2144999951124191,0.638700008392334,0.0397999994456768,47.64929962158203,0.1402000039815903,6.95989990234375,True
smarts-tess-v1.0-016500,wavelet,10,True,1.0,3.095067536498228,3.047100067138672,3.047100067138672,6.472000122070312,19.03829956054688,0.2144999951124191,0.638700008392334,0.0397999994456768,47.64929962158203,0.1402000039815903,6.95989990234375,True
smarts-tess-v1.0-016800,acf_fft,10,False,,,3.0903000831604,3.0903000831604,1.042700052261353,38.42179870605469,3.262900114059448,1.004699945449829,26.73399925231934,43.15800094604492,0.5536999702453613,4.042600154876709,True
smarts-tess-v1.0-016800,lombscargle,10,False,,,3.0903000831604,3.0903000831604,1.042700052261353,38.42179870605469,3.262900114059448,1.004699945449829,26.73399925231934,43.15800094604492,0.5536999702453613,4.042600154876709,True
smarts-tess-v1.0-016800,pairwise_histogram,10,False,,,3.0903000831604,3.0903000831604,1.042700052261353,38.42179870605469,3.262900114059448,1.004699945449829,26.73399925231934,43.15800094604492,0.5536999702453613,4.042600154876709,True
smarts-tess-v1.0-016800,wavelet,10,False,,,3.0903000831604,3.0903000831604,1.042700052261353,38.42179870605469,3.262900114059448,1.004699945449829,26.73399925231934,43.15800094604492,0.5536999702453613,4.042600154876709,True
smarts-tess-v1.0-017000,acf_fft,10,False,,,3.12719988822937,3.12719988822937,0.1280000060796738,2.837100028991699,0.2236000001430511,1.273300051689148,9.466500282287598,21.45409965515137,0.9557999968528748,3.01419997215271,True
smarts-tess-v1.0-017000,lombscargle,10,False,,,3.12719988822937,3.12719988822937,0.1280000060796738,2.837100028991699,0.2236000001430511,1.273300051689148,9.466500282287598,21.45409965515137,0.9557999968528748,3.01419997215271,True
smarts-tess-v1.0-017000,pairwise_histogram,10,False,,,3.12719988822937,3.12719988822937,0.1280000060796738,2.837100028991699,0.2236000001430511,1.273300051689148,9.466500282287598,21.45409965515137,0.9557999968528748,3.01419997215271,True
smarts-tess-v1.0-017000,wavelet,2,False,,,3.12719988822937,3.12719988822937,0.1280000060796738,2.837100028991699,0.2236000001430511,1.273300051689148,9.466500282287598,21.45409965515137,0.9557999968528748,3.01419997215271,True
smarts-tess-v1.0-017200,acf_fft,10,True,6.0,3.1324503311256495,3.164599895477295,3.164599895477295,3.567800045013428,12.9133996963501,2.676000118255615,0.9194999933242798,26.03359985351562,41.07490158081055,0.2406000047922134,4.222000122070312,True
smarts-tess-v1.0-017200,lombscargle,10,True,8.0,3.225,3.164599895477295,3.164599895477295,3.567800045013428,12.9133996963501,2.676000118255615,0.9194999933242798,26.03359985351562,41.07490158081055,0.2406000047922134,4.222000122070312,True
smarts-tess-v1.0-017200,pairwise_histogram,10,True,1.0,3.0837499999999536,3.164599895477295,3.164599895477295,3.567800045013428,12.9133996963501,2.676000118255615,0.9194999933242798,26.03359985351562,41.07490158081055,0.2406000047922134,4.222000122070312,True
smarts-tess-v1.0-017200,wavelet,10,False,,,3.164599895477295,3.164599895477295,3.567800045013428,12.9133996963501,2.676000118255615,0.9194999933242798,26.03359985351562,41.07490158081055,0.2406000047922134,4.222000122070312,True
smarts-tess-v1.0-017300,acf_fft,10,True,8.0,3.2012345679010528,3.18179988861084,3.18179988861084,5.427700042724609,25.57250022888184,2.387700080871582,0.911300003528595,37.99599838256836,46.88040161132812,0.1736000031232834,5.79449987411499,True
smarts-tess-v1.0-017300,lombscargle,10,False,,,3.18179988861084,3.18179988861084,5.427700042724609,25.57250022888184,2.387700080871582,0.911300003528595,37.99599838256836,46.88040161132812,0.1736000031232834,5.79449987411499,True
smarts-tess-v1.0-017300,pairwise_histogram,0,False,,,3.18179988861084,3.18179988861084,5.427700042724609,25.57250022888184,2.387700080871582,0.911300003528595,37.99599838256836,46.88040161132812,0.1736000031232834,5.79449987411499,True
smarts-tess-v1.0-017300,wavelet,10,False,,,3.18179988861084,3.18179988861084,5.427700042724609,25.57250022888184,2.387700080871582,0.911300003528595,37.99599838256836,46.88040161132812,0.1736000031232834,5.79449987411499,True
smarts-tess-v1.0-017400,acf_fft,10,True,2.0,3.126096491227893,3.196899890899658,3.196899890899658,1.277099967002869,10.39789962768555,0.4234000146389008,0.5976999998092651,19.54249954223633,74.79070281982422,0.0,7.785699844360352,True
smarts-tess-v1.0-017400,lombscargle,10,True,3.0,3.181547619047619,3.196899890899658,3.196899890899658,1.277099967002869,10.39789962768555,0.4234000146389008,0.5976999998092651,19.54249954223633,74.79070281982422,0.0,7.785699844360352,True
smarts-tess-v1.0-017400,pairwise_histogram,0,False,,,3.196899890899658,3.196899890899658,1.277099967002869,10.39789962768555,0.4234000146389008,0.5976999998092651,19.54249954223633,74.79070281982422,0.0,7.785699844360352,True
smarts-tess-v1.0-017400,wavelet,10,False,,,3.196899890899658,3.196899890899658,1.277099967002869,10.39789962768555,0.4234000146389008,0.5976999998092651,19.54249954223633,74.79070281982422,0.0,7.785699844360352,True
smarts-tess-v1.0-017600,acf_fft,10,True,1.0,3.2530864197529024,3.232300043106079,3.232300043106079,0.1498000025749207,10.5048999786377,0.9825999736785889,0.9118000268936157,18.56110000610352,27.23870086669922,0.1031000018119812,7.865200042724609,True
smarts-tess-v1.0-017600,lombscargle,10,True,1.0,3.260519801980198,3.232300043106079,3.232300043106079,0.1498000025749207,10.5048999786377,0.9825999736785889,0.9118000268936157,18.56110000610352,27.23870086669922,0.1031000018119812,7.865200042724609,True
smarts-tess-v1.0-017600,pairwise_histogram,10,True,2.0,3.228697916666483,3.232300043106079,3.232300043106079,0.1498000025749207,10.5048999786377,0.9825999736785889,0.9118000268936157,18.56110000610352,27.23870086669922,0.1031000018119812,7.865200042724609,True
smarts-tess-v1.0-017600,wavelet,10,False,,,3.232300043106079,3.232300043106079,0.1498000025749207,10.5048999786377,0.9825999736785889,0.9118000268936157,18.56110000610352,27.23870086669922,0.1031000018119812,7.865200042724609,True
smarts-tess-v1.0-017700,acf_fft,10,True,10.0,3.299768518518331,3.24970006942749,3.24970006942749,0.7049000263214111,7.815700054168701,0.6642000079154968,1.073300004005432,5.418900012969971,58.43980026245117,0.3120999932289124,6.953400135040283,True
smarts-tess-v1.0-017700,lombscargle,10,True,4.0,3.269113149847095,3.24970006942749,3.24970006942749,0.7049000263214111,7.815700054168701,0.6642000079154968,1.073300004005432,5.418900012969971,58.43980026245117,0.3120999932289124,6.953400135040283,True
smarts-tess-v1.0-017700,pairwise_histogram,0,False,,,3.24970006942749,3.24970006942749,0.7049000263214111,7.815700054168701,0.6642000079154968,1.073300004005432,5.418900012969971,58.43980026245117,0.3120999932289124,6.953400135040283,True
smarts-tess-v1.0-017700,wavelet,10,False,,,3.24970006942749,3.24970006942749,0.7049000263214111,7.815700054168701,0.6642000079154968,1.073300004005432,5.418900012969971,58.43980026245117,0.3120999932289124,6.953400135040283,True
smarts-tess-v1.0-017800,acf_fft,10,True,9.0,3.255136986301185,3.269299983978271,3.269299983978271,0.7168999910354614,15.921799659729,2.052299976348877,1.003399968147278,25.05529975891113,52.07300186157227,0.8008000254631042,8.083999633789062,True
smarts-tess-v1.0-017800,lombscargle,10,False,,,3.269299983978271,3.269299983978271,0.7168999910354614,15.921799659729,2.052299976348877,1.003399968147278,25.05529975891113,52.07300186157227,0.8008000254631042,8.083999633789062,True
smarts-tess-v1.0-017800,pairwise_histogram,6,False,,,3.269299983978271,3.269299983978271,0.7168999910354614,15.921799659729,2.052299976348877,1.003399968147278,25.05529975891113,52.07300186157227,0.8008000254631042,8.083999633789062,True
smarts-tess-v1.0-017800,wavelet,2,False,,,3.269299983978271,3.269299983978271,0.7168999910354614,15.921799659729,2.052299976348877,1.003399968147278,25.05529975891113,52.07300186157227,0.8008000254631042,8.083999633789062,True
smarts-tess-v1.0-017900,acf_fft,10,False,,,3.286600112915039,3.286600112915039,0.377700001001358,13.39809989929199,1.56879997253418,0.9987999796867371,34.6703987121582,68.62760162353516,0.1421999931335449,6.639500141143799,True
smarts-tess-v1.0-017900,lombscargle,10,False,,,3.286600112915039,3.286600112915039,0.377700001001358,13.39809989929199,1.56879997253418,0.9987999796867371,34.6703987121582,68.62760162353516,0.1421999931335449,6.639500141143799,True
smarts-tess-v1.0-017900,pairwise_histogram,1,False,,,3.286600112915039,3.286600112915039,0.377700001001358,13.39809989929199,1.56879997253418,0.9987999796867371,34.6703987121582,68.62760162353516,0.1421999931335449,6.639500141143799,True
smarts-tess-v1.0-017900,wavelet,5,False,,,3.286600112915039,3.286600112915039,0.377700001001358,13.39809989929199,1.56879997253418,0.9987999796867371,34.6703987121582,68.62760162353516,0.1421999931335449,6.639500141143799,True
smarts-tess-v1.0-018200,acf_fft,10,True,1.0,3.3462441314552094,3.338200092315674,3.338200092315674,3.957200050354004,15.36149978637695,15.32660007476807,1.51800000667572,18.54249954223633,64.54049682617188,0.0,5.337399959564209,True
smarts-tess-v1.0-018200,lombscargle,10,True,1.0,3.3304127725856696,3.338200092315674,3.338200092315674,3.957200050354004,15.36149978637695,15.32660007476807,1.51800000667572,18.54249954223633,64.54049682617188,0.0,5.337399959564209,True
smarts-tess-v1.0-018200,pairwise_histogram,10,True,1.0,3.4017187499999464,3.338200092315674,3.338200092315674,3.957200050354004,15.36149978637695,15.32660007476807,1.51800000667572,18.54249954223633,64.54049682617188,0.0,5.337399959564209,True
smarts-tess-v1.0-018200,wavelet,10,True,1.0,3.3807630791787173,3.338200092315674,3.338200092315674,3.957200050354004,15.36149978637695,15.32660007476807,1.51800000667572,18.54249954223633,64.54049682617188,0.0,5.337399959564209,True
smarts-tess-v1.0-018400,acf_fft,10,True,1.0,3.468369829683502,3.374000072479248,3.374000072479248,0.3808999955654144,15.41230010986328,0.8981999754905701,0.4950999915599823,1.883599996566772,21.32419967651367,0.1031000018119812,6.132699966430664,True
smarts-tess-v1.0-018400,lombscargle,10,True,5.0,3.459546925566343,3.374000072479248,3.374000072479248,0.3808999955654144,15.41230010986328,0.8981999754905701,0.4950999915599823,1.883599996566772,21.32419967651367,0.1031000018119812,6.132699966430664,True
smarts-tess-v1.0-018400,pairwise_histogram,10,False,,,3.374000072479248,3.374000072479248,0.3808999955654144,15.41230010986328,0.8981999754905701,0.4950999915599823,1.883599996566772,21.32419967651367,0.1031000018119812,6.132699966430664,True
smarts-tess-v1.0-018400,wavelet,9,True,2.0,3.3691609398060027,3.374000072479248,3.374000072479248,0.3808999955654144,15.41230010986328,0.8981999754905701,0.4950999915599823,1.883599996566772,21.32419967651367,0.1031000018119812,6.132699966430664,True
smarts-tess-v1.0-018600,acf_fft,10,False,,,3.410300016403198,3.410300016403198,0.1066000014543533,1.877300024032593,1.109300017356873,0.9343000054359436,16.597900390625,36.80749893188477,-0.1195999979972839,3.78629994392395,True
smarts-tess-v1.0-018600,lombscargle,10,False,,,3.410300016403198,3.410300016403198,0.1066000014543533,1.877300024032593,1.109300017356873,0.9343000054359436,16.597900390625,36.80749893188477,-0.1195999979972839,3.78629994392395,True
smarts-tess-v1.0-018600,pairwise_histogram,10,False,,,3.410300016403198,3.410300016403198,0.1066000014543533,1.877300024032593,1.109300017356873,0.9343000054359436,16.597900390625,36.80749893188477,-0.1195999979972839,3.78629994392395,True
smarts-tess-v1.0-018600,wavelet,10,False,,,3.410300016403198,3.410300016403198,0.1066000014543533,1.877300024032593,1.109300017356873,0.9343000054359436,16.597900390625,36.80749893188477,-0.1195999979972839,3.78629994392395,True
smarts-tess-v1.0-018700,acf_fft,10,True,2.0,3.44263285024135,3.431099891662598,3.431099891662598,2.637099981307983,14.45450019836426,5.271599769592285,0.4045999944210052,7.583300113677979,14.65460014343262,-0.3149000108242035,4.990399837493896,False
smarts-tess-v1.0-018700,lombscargle,10,True,2.0,3.459344660194175,3.431099891662598,3.431099891662598,2.637099981307983,14.45450019836426,5.271599769592285,0.4045999944210052,7.583300113677979,14.65460014343262,-0.3149000108242035,4.990399837493896,False
smarts-tess-v1.0-018700,pairwise_histogram,10,False,,,3.431099891662598,3.431099891662598,2.637099981307983,14.45450019836426,5.271599769592285,0.4045999944210052,7.583300113677979,14.65460014343262,-0.3149000108242035,4.990399837493896,False
smarts-tess-v1.0-018700,wavelet,10,True,1.0,3.4186323413370148,3.431099891662598,3.431099891662598,2.637099981307983,14.45450019836426,5.271599769592285,0.4045999944210052,7.583300113677979,14.65460014343262,-0.3149000108242035,4.990399837493896,False
